,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
6985,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Washington,9/21/2016,9/26/2016,Google Consumer Surveys,B,510,lv,0.0013145,42.92,25.27,9.78,,50.38866,34.00848,6.11315,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46281,72340,9/28/16,09:24:53  8 Nov 2016
6987,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,9/14/2016,9/20/2016,Google Consumer Surveys,B,413,lv,0.001313,18.35,55.11,6.82,,25.60342,63.2612,2.912917,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,45948,71835,9/22/16,09:24:53  8 Nov 2016
6988,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,9/27/2016,10/3/2016,Google Consumer Surveys,B,992,lv,0.0013039,43.02,31.27,4.69,,49.74488,39.96938,1.321504,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46493,72691,10/5/16,09:24:53  8 Nov 2016
6992,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,5/19/2016,5/31/2016,Greenberg Quinlan Rosner/American Viewpoint,B+,1150,lv,0.0012968,54.0,33.0,,,54.48786,34.95818,,,,https://gqrr.app.box.com/s/57r0g708p8w2w1l77g3uv38j9uli5ght,44185,67050,6/17/16,09:24:53  8 Nov 2016
6993,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,9/7/2016,9/13/2016,Google Consumer Surveys,B,224,lv,0.0012944,20.26,56.57,5.25,,27.56685,64.86607,1.151151,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45767,71451,9/14/16,09:24:53  8 Nov 2016
6994,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,9/21/2016,9/26/2016,Google Consumer Surveys,B,441,lv,0.0012908,31.5,39.2,7.79,,38.54471,47.32865,4.12315,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46244,72303,9/28/16,09:24:53  8 Nov 2016
6995,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,8/19/2016,9/8/2016,Ipsos,A-,266,lv,0.0012906,41.42,49.8,,,41.298,50.81079,,,,http://www.reuters.com/statesofthenation/,45643,71212,9/10/16,09:24:53  8 Nov 2016
6997,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,9/27/2016,10/3/2016,Google Consumer Surveys,B,1463,lv,0.001287,46.59,28.33,6.95,,53.31746,37.03479,3.581504,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46463,72661,10/5/16,09:24:53  8 Nov 2016
6998,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,9/14/2016,9/20/2016,Google Consumer Surveys,B,387,lv,0.0012861,29.97,30.86,11.39,,37.68433,39.61278,7.482917,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,45960,71847,9/22/16,09:24:53  8 Nov 2016
6999,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,8/9/2016,9/1/2016,SurveyMonkey,C-,2026,rv,0.0012849,37.0,39.0,13.0,,39.24603,44.54282,5.949005,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45345,70551,9/6/16,09:24:53  8 Nov 2016
7000,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,9/9/2016,9/15/2016,Ipsos,A-,544,lv,0.0012847,53.44,29.97,,,53.88644,31.07787,,,,http://www.reuters.com/statesofthenation/,45861,71625,9/16/16,09:24:53  8 Nov 2016
7001,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Texas,9/9/2016,9/15/2016,Ipsos,A-,462,lv,0.0012839,28.51,51.13,,,28.40383,51.65147,,,,http://www.reuters.com/statesofthenation/,45869,71633,9/16/16,09:24:53  8 Nov 2016
7002,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,8/24/2016,8/30/2016,Google Consumer Surveys,B,75,lv,0.0012813,21.3,42.45,9.5,,29.16335,52.06328,5.185009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45540,70925,9/9/16,09:24:53  8 Nov 2016
7005,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,9/7/2016,9/13/2016,Google Consumer Surveys,B,231,lv,0.001269,21.6,44.62,14.61,,29.19523,53.30259,10.51115,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45778,71462,9/14/16,09:24:53  8 Nov 2016
7006,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,8/19/2016,9/8/2016,Ipsos,A-,171,lv,0.001266,27.75,55.65,,,27.42839,56.52973,,,,http://www.reuters.com/statesofthenation/,45665,71234,9/10/16,09:24:53  8 Nov 2016
7008,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,5/11/2016,5/15/2016,Bellwether Research & Consulting,,600,rv,0.0012521,31.0,40.0,,,32.64108,43.45075,,,,https://drive.google.com/file/d/0BzYWYWbqPbrFYmpfbExFNm1wYjQ/view?pref=2&pli=1,44165,66087,5/31/16,09:24:53  8 Nov 2016
7010,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,8/9/2016,9/1/2016,SurveyMonkey,C-,2543,rv,0.0012389,37.0,40.0,13.0,,39.18631,45.44074,5.949005,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45377,70583,9/6/16,09:24:53  8 Nov 2016
7011,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,9/21/2016,9/26/2016,Google Consumer Surveys,B,560,lv,0.0012386,34.39,31.95,9.23,,41.61463,40.33745,5.563149,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46258,72317,9/28/16,09:24:53  8 Nov 2016
7012,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Hawaii,8/24/2016,8/30/2016,Google Consumer Surveys,B,85,lv,0.0012365,41.35,23.55,4.8,,49.40088,33.45441,0.4850089,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45500,70818,9/9/16,09:24:53  8 Nov 2016
7013,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,9/21/2016,9/26/2016,Google Consumer Surveys,B,613,lv,0.0012331,32.56,41.32,5.64,,39.69085,49.57255,1.97315,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46261,72320,9/28/16,09:24:53  8 Nov 2016
7014,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,9/7/2016,9/13/2016,Google Consumer Surveys,B,217,lv,0.0012302,23.7,45.78,4.3,,31.46677,54.69252,0.2011516,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45771,71455,9/14/16,09:24:53  8 Nov 2016
7015,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,9/9/2016,9/22/2016,Ipsos,A-,428,lv,0.0012285,41.65,47.86,,,41.37146,48.17638,,,,http://www.reuters.com/statesofthenation/,46057,72049,9/26/16,09:24:53  8 Nov 2016
7016,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine,8/19/2016,9/8/2016,Ipsos,A-,189,lv,0.001227,52.06,32.89,,,51.62932,33.82213,,,,http://www.reuters.com/statesofthenation/,45657,71226,9/10/16,09:24:53  8 Nov 2016
7018,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,8/19/2016,9/8/2016,Ipsos,A-,302,lv,0.0012197,44.55,48.91,,,44.63342,50.01545,,,,http://www.reuters.com/statesofthenation/,45676,71245,9/10/16,09:24:53  8 Nov 2016
7020,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,5/10/2016,5/12/2016,Public Opinion Strategies,B,600,lv,0.0012128,43.0,31.0,,,42.9357,34.14396,,,,http://big.assets.huffingtonpost.com/WIPollSlides.pdf,44149,66062,5/27/16,09:24:53  8 Nov 2016
7021,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,7/29/2016,8/18/2016,Ipsos,A-,115,lv,0.0012109,43.98,41.45,,,40.68931,40.29388,,,,http://www.reuters.com/statesofthenation,44968,69001,8/24/16,09:24:53  8 Nov 2016
7022,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,8/19/2016,9/8/2016,Ipsos,A-,294,lv,0.001205,38.27,51.62,,,37.25988,51.82628,,,,http://www.reuters.com/statesofthenation/,45654,71223,9/10/16,09:24:53  8 Nov 2016
7023,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,9/21/2016,9/26/2016,Google Consumer Surveys,B,494,lv,0.0012047,37.8,33.82,10.52,,45.13416,42.365,6.85315,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46237,72296,9/28/16,09:24:53  8 Nov 2016
7024,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,8/31/2016,9/6/2016,Google Consumer Surveys,B,93,lv,0.0011887,22.99,52.23,5.48,,30.84434,61.49186,1.196806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45488,70806,9/9/16,09:24:53  8 Nov 2016
7026,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,9/7/2016,9/13/2016,Google Consumer Surveys,B,207,lv,0.0011811,27.78,35.62,12.76,,35.49093,44.45768,8.661152,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45775,71459,9/14/16,09:24:53  8 Nov 2016
7027,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,8/24/2016,8/30/2016,Google Consumer Surveys,B,67,lv,0.0011762,44.27,25.62,9.98,,52.55786,35.8923,5.665009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45686,71255,9/10/16,09:24:53  8 Nov 2016
7028,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,8/26/2016,9/8/2016,Ipsos,A-,361,lv,0.0011748,33.97,52.69,,,33.56062,53.24208,,,,http://www.reuters.com/statesofthenation/,45663,71232,9/10/16,09:24:53  8 Nov 2016
7029,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine,8/24/2016,8/30/2016,Google Consumer Surveys,B,104,lv,0.0011742,47.02,17.28,15.58,,55.13604,27.28556,11.26501,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45510,70828,9/9/16,09:24:53  8 Nov 2016
7030,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,5/24/2016,5/24/2016,Gravis Marketing,B-,1728,rv,0.001173,44.0,38.0,6.0,,46.37057,41.387,2.933365,,,http://gravismarketing.com/polling-and-market-research/virginia-election-poll052016/,44151,66111,6/2/16,09:24:53  8 Nov 2016
7031,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,8/19/2016,9/8/2016,Ipsos,A-,327,lv,0.0011713,41.39,43.91,,,41.22131,44.98979,,,,http://www.reuters.com/statesofthenation/,45653,71222,9/10/16,09:24:53  8 Nov 2016
7033,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,8/9/2016,9/1/2016,SurveyMonkey,C-,2552,rv,0.0011582,40.0,41.0,10.0,,42.00803,46.13603,2.949005,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45375,70581,9/6/16,09:24:53  8 Nov 2016
7034,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,8/9/2016,9/1/2016,SurveyMonkey,C-,2861,rv,0.0011575,41.0,38.0,12.0,,43.08788,43.27251,4.949005,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45380,70586,9/6/16,09:24:53  8 Nov 2016
7035,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,8/19/2016,9/8/2016,Ipsos,A-,273,lv,0.0011566,43.35,40.55,,,43.00318,41.37525,,,,http://www.reuters.com/statesofthenation/,45666,71235,9/10/16,09:24:53  8 Nov 2016
7036,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,9/16/2016,9/22/2016,Ipsos,A-,407,lv,0.0011558,46.34,42.88,,,46.11437,43.18637,,,,http://www.reuters.com/statesofthenation/,46087,72079,9/26/16,09:24:53  8 Nov 2016
7037,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,8/24/2016,8/30/2016,Google Consumer Surveys,B,87,lv,0.0011528,30.84,29.36,14.66,,38.78653,39.10241,10.34501,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45490,70808,9/9/16,09:24:53  8 Nov 2016
7038,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,8/31/2016,9/6/2016,Google Consumer Surveys,B,187,lv,0.0011442,24.67,35.73,9.14,,32.56256,45.04639,4.856806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45452,70770,9/9/16,09:24:53  8 Nov 2016
7039,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,9/21/2016,9/26/2016,Google Consumer Surveys,B,568,lv,0.0011313,36.14,33.29,10.73,,43.33973,41.64164,7.063149,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46249,72308,9/28/16,09:24:53  8 Nov 2016
7040,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,7/22/2016,7/24/2016,Rasmussen Reports/Pulse Opinion Research,C+,750,lv,0.0011241,38.0,43.0,8.0,,41.19553,47.22902,4.855957,,,https://docs.google.com/spreadsheets/d/1r40YV2vK7ceUDi19oZKuMKZTWWGRcN6kgiXqWIQFyss/edit,44681,68233,7/25/16,09:24:53  8 Nov 2016
7042,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,9/7/2016,9/13/2016,Google Consumer Surveys,B,219,lv,0.0011184,42.32,28.46,12.52,,50.12118,37.41864,8.421152,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45774,71458,9/14/16,09:24:53  8 Nov 2016
7043,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,9/14/2016,9/20/2016,Google Consumer Surveys,B,435,lv,0.0011147,50.03,23.57,8.11,,58.08984,32.77374,4.202917,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,45967,71854,9/22/16,09:24:53  8 Nov 2016
7045,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,8/26/2016,9/8/2016,Ipsos,A-,351,lv,0.0011027,32.07,55.94,,,30.92965,55.74752,,,,http://www.reuters.com/statesofthenation/,45652,71221,9/10/16,09:24:53  8 Nov 2016
7046,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,8/19/2016,9/8/2016,Ipsos,A-,106,lv,0.0011016,38.01,47.6,,,34.94692,45.7563,,,,http://www.reuters.com/statesofthenation/,45669,71238,9/10/16,09:24:53  8 Nov 2016
7049,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,8/19/2016,9/8/2016,Ipsos,A-,428,lv,0.0010738,45.75,40.14,,,45.70881,41.37571,,,,http://www.reuters.com/statesofthenation/,45646,71215,9/10/16,09:24:53  8 Nov 2016
7050,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,9/2/2016,9/15/2016,Ipsos,A-,539,lv,0.0010738,39.99,47.77,,,39.6628,48.08127,,,,http://www.reuters.com/statesofthenation/,45840,71604,9/16/16,09:24:53  8 Nov 2016
7052,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,9/14/2016,9/20/2016,Google Consumer Surveys,B,355,lv,0.0010698,43.47,26.86,8.3,,50.9509,35.30811,4.392917,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,45968,71855,9/22/16,09:24:53  8 Nov 2016
7054,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,9/14/2016,9/20/2016,Google Consumer Surveys,B,373,lv,0.0010657,40.19,28.11,7.93,,47.93644,36.90468,4.022917,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,45985,71872,9/22/16,09:24:53  8 Nov 2016
7055,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,8/24/2016,8/30/2016,Google Consumer Surveys,B,69,lv,0.0010655,50.15,18.1,8.18,,58.27954,28.12653,3.865009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45536,70921,9/9/16,09:24:53  8 Nov 2016
7056,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,8/9/2016,9/1/2016,SurveyMonkey,C-,894,rv,0.0010612,38.0,45.0,10.0,,39.91607,49.97884,2.949005,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45382,70588,9/6/16,09:24:53  8 Nov 2016
7057,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,9/7/2016,9/13/2016,Google Consumer Surveys,B,258,lv,0.0010566,26.43,45.38,8.35,,33.85781,53.8382,4.251152,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45760,71444,9/14/16,09:24:53  8 Nov 2016
7059,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,9/21/2016,9/26/2016,Google Consumer Surveys,B,672,lv,0.0010516,40.71,27.62,6.85,,48.07993,36.21646,3.18315,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46282,72341,9/28/16,09:24:53  8 Nov 2016
7060,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,9/2/2016,9/15/2016,Ipsos,A-,880,lv,0.0010515,48.91,33.46,,,49.66814,34.98586,,,,http://www.reuters.com/statesofthenation/,45859,71623,9/16/16,09:24:53  8 Nov 2016
7061,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,9/7/2016,9/13/2016,Google Consumer Surveys,B,283,lv,0.0010469,37.26,28.56,8.3,,45.05548,37.51101,4.201152,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45758,71442,9/14/16,09:24:53  8 Nov 2016
7062,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,8/19/2016,9/8/2016,Ipsos,A-,313,lv,0.0010453,33.33,52.43,,,32.15171,52.36312,,,,http://www.reuters.com/statesofthenation/,45673,71242,9/10/16,09:24:53  8 Nov 2016
7063,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,8/12/2016,9/1/2016,Ipsos,A-,142,lv,0.0010444,37.84,54.98,,,37.73473,56.46961,,,,http://www.reuters.com/statesofthenation,45317,69698,9/4/16,09:24:53  8 Nov 2016
7065,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,8/26/2016,9/8/2016,Ipsos,A-,364,lv,0.0010364,53.93,29.58,,,54.03125,30.63316,,,,http://www.reuters.com/statesofthenation/,45658,71227,9/10/16,09:24:53  8 Nov 2016
7066,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,8/12/2016,9/1/2016,Ipsos,A-,526,lv,0.0010347,52.18,32.11,,,52.1836,33.59545,,,,http://www.reuters.com/statesofthenation,45295,69676,9/4/16,09:24:53  8 Nov 2016
7067,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,9/21/2016,9/26/2016,Google Consumer Surveys,B,516,lv,0.0010315,37.28,29.9,8.21,,44.58727,38.40633,4.54315,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46256,72315,9/28/16,09:24:53  8 Nov 2016
7070,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Washington,8/26/2016,9/8/2016,Ipsos,A-,502,lv,0.0010095,45.05,37.02,,,45.06541,38.13007,,,,http://www.reuters.com/statesofthenation/,45681,71250,9/10/16,09:24:53  8 Nov 2016
7071,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,7/24/2016,7/24/2016,Landmark Communications,B,500,lv,0.0010036,44.2,45.5,5.2,,45.63765,48.62222,2.461242,,,http://landmarkcommunications.net/wp-content/uploads/2016/07/LandmarkRosetta-Stone-Releases-Latest-Georgia-Presidential-Poll.pdf,44682,68234,7/25/16,09:24:53  8 Nov 2016
7073,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,8/5/2016,8/6/2016,Remington,,1280,lv,0.0010001,42.0,44.0,5.0,,43.92909,46.83338,2.571778,,,https://www.stlmag.com/news/in-missouri-voter-polls-president-governor/,44797,68595,8/8/16,09:24:53  8 Nov 2016
7074,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Montana,8/31/2016,9/6/2016,Google Consumer Surveys,B,157,lv,0.001,29.85,32.2,9.18,,37.81114,41.61424,4.896806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45465,70783,9/9/16,09:24:53  8 Nov 2016
7076,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,8/26/2016,9/8/2016,Ipsos,A-,413,lv,0.0009881,27.91,48.53,,,28.14577,49.72838,,,,http://www.reuters.com/statesofthenation/,45677,71246,9/10/16,09:24:53  8 Nov 2016
7077,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,8/31/2016,9/6/2016,Google Consumer Surveys,B,59,lv,0.0009788,35.35,34.63,5.52,,43.25976,43.97094,1.236806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45480,70798,9/9/16,09:24:53  8 Nov 2016
7078,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,8/24/2016,8/30/2016,Google Consumer Surveys,B,73,lv,0.0009773,32.92,22.15,13.01,,41.14111,32.31868,8.695009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45520,70905,9/9/16,09:24:53  8 Nov 2016
7079,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,5/31/2016,6/2/2016,"Mason-Dixon Polling & Research, Inc.",B+,625,lv,0.0009738,45.0,42.0,6.0,,46.33254,45.84514,2.833087,,,http://www.realclearpolitics.com/docs/2016/Mason_Dixon_FL_June_2016.pdf,44188,66151,6/3/16,09:24:53  8 Nov 2016
7081,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,4/5/2016,4/9/2016,Marist College,A,2563,rv,0.0009733,63.0,27.0,,,61.27786,30.8975,,,,http://media.nbcwashington.com/documents/NBC4_Marist+Poll_Maryland_+Presidential_Annotated+Questionnaire_April+2016.pdf,36787,59659,4/18/16,09:24:53  8 Nov 2016
7082,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,8/9/2016,9/1/2016,SurveyMonkey,C-,2428,rv,0.0009655,39.0,38.0,13.0,,41.21455,43.48902,5.949005,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45364,70570,9/6/16,09:24:53  8 Nov 2016
7083,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,8/24/2016,8/30/2016,Google Consumer Surveys,B,63,lv,0.0009638,21.39,48.83,8.57,,29.40956,58.68579,4.255009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45518,70903,9/9/16,09:24:53  8 Nov 2016
7084,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,8/19/2016,9/8/2016,Ipsos,A-,342,lv,0.0009584,33.24,59.91,,,33.50489,61.19855,,,,http://www.reuters.com/statesofthenation/,45656,71225,9/10/16,09:24:53  8 Nov 2016
7085,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,8/17/2016,8/23/2016,Google Consumer Surveys,B,73,lv,0.0009558,44.22,18.48,11.35,,52.37044,29.08823,7.06737,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45579,70964,9/9/16,09:24:53  8 Nov 2016
7086,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,9/21/2016,9/26/2016,Google Consumer Surveys,B,605,lv,0.0009486,37.55,35.87,7.41,,44.8982,44.4352,3.74315,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46265,72324,9/28/16,09:24:53  8 Nov 2016
7087,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,8/19/2016,9/8/2016,Ipsos,A-,367,lv,0.0009484,42.33,50.6,,,42.22292,51.48626,,,,http://www.reuters.com/statesofthenation/,45641,71210,9/10/16,09:24:53  8 Nov 2016
